customer_id,customer_code,customer_name,email,phone,gender,age_group,city,state,city_tier,is_registered,loyalty_member,avg_monthly_spend_inr,visit_frequency_per_month,registration_date,created_at,updated_at
155,CUST00155,Neha Nair,NULL,NULL,F,36-45,Kolkata,West Bengal,1,1,0,4340.00,4,2024-12-13,2026-05-30 01:02:25,2026-05-30 01:02:25
156,CUST00156,Deepak Rao,NULL,NULL,M,36-45,Raipur,Chhattisgarh,3,1,1,7850.00,9,2025-02-23,2026-05-30 01:02:25,2026-05-30 01:02:25
157,CUST00157,Swati Tiwari,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,0,0,3550.00,4,2024-06-23,2026-05-30 01:02:25,2026-05-30 01:02:25
158,CUST00158,Akash Mishra,NULL,NULL,M,26-35,Mumbai,Maharashtra,1,1,1,7320.00,6,2026-01-03,2026-05-30 01:02:25,2026-05-30 01:02:25
159,CUST00159,Saanvi Banerjee,NULL,NULL,F,36-45,Jaipur,Rajasthan,2,0,0,3740.00,1,2024-09-18,2026-05-30 01:02:25,2026-05-30 01:02:25
160,CUST00160,Ramesh Das,NULL,NULL,M,26-35,Mumbai,Maharashtra,1,0,0,4910.00,5,2024-08-14,2026-05-30 01:02:25,2026-05-30 01:02:25
161,CUST00161,Harsh Roy,NULL,NULL,M,36-45,Pune,Maharashtra,1,1,1,6610.00,8,2025-04-13,2026-05-30 01:02:25,2026-05-30 01:02:25
162,CUST00162,Ritvik Reddy,NULL,NULL,M,46-55,Nashik,Maharashtra,2,1,1,7210.00,8,2026-02-19,2026-05-30 01:02:25,2026-05-30 01:02:25
163,CUST00163,Ishaan Singh,NULL,NULL,M,26-35,Delhi,Delhi,1,1,0,4310.00,6,2025-09-09,2026-05-30 01:02:25,2026-05-30 01:02:25
164,CUST00164,Pranay Das,NULL,NULL,M,18-25,Mangalore,Karnataka,3,0,0,1640.00,2,2026-05-16,2026-05-30 01:02:25,2026-05-30 01:02:25
165,CUST00165,Swati Agarwal,NULL,NULL,F,26-35,Visakhapatnam,Andhra Pradesh,2,1,1,4180.00,7,2025-08-18,2026-05-30 01:02:25,2026-05-30 01:02:25
166,CUST00166,Ramesh Mehta,NULL,NULL,M,26-35,Jaipur,Rajasthan,2,1,1,4420.00,10,2025-05-15,2026-05-30 01:02:25,2026-05-30 01:02:25
167,CUST00167,Asha Shah,NULL,NULL,F,26-35,Delhi,Delhi,1,0,0,2740.00,1,2026-04-12,2026-05-30 01:02:25,2026-05-30 01:02:25
168,CUST00168,Advik Mittal,NULL,NULL,M,36-45,Delhi,Delhi,1,1,1,6960.00,5,2026-02-19,2026-05-30 01:02:25,2026-05-30 01:02:25
169,CUST00169,Ishaan Naidu,NULL,NULL,M,26-35,Madurai,Tamil Nadu,3,1,0,4220.00,4,2025-06-07,2026-05-30 01:02:25,2026-05-30 01:02:25
170,CUST00170,Saanvi Yadav,NULL,NULL,F,36-45,Amritsar,Punjab,2,0,0,4400.00,5,2025-01-28,2026-05-30 01:02:25,2026-05-30 01:02:25
171,CUST00171,Advik Menon,NULL,NULL,M,18-25,Mysuru,Karnataka,3,1,0,1290.00,7,2025-06-03,2026-05-30 01:02:25,2026-05-30 01:02:25
172,CUST00172,Navya Choudhary,NULL,NULL,F,46-55,Chennai,Tamil Nadu,1,1,1,6710.00,4,2025-06-16,2026-05-30 01:02:25,2026-05-30 01:02:25
173,CUST00173,Kavya Sharma,NULL,NULL,F,36-45,Delhi,Delhi,1,0,0,4450.00,1,2024-08-14,2026-05-30 01:02:25,2026-05-30 01:02:25
174,CUST00174,Akash Verma,NULL,NULL,M,36-45,Mangalore,Karnataka,3,1,1,6230.00,8,2025-10-12,2026-05-30 01:02:25,2026-05-30 01:02:25
175,CUST00175,Shaurya Chopra,NULL,NULL,M,46-55,Gwalior,Madhya Pradesh,3,1,1,7680.00,4,2025-11-25,2026-05-30 01:02:25,2026-05-30 01:02:25
176,CUST00176,Aadhya Pandey,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,0,0,4010.00,1,2025-10-01,2026-05-30 01:02:25,2026-05-30 01:02:25
177,CUST00177,Lakshmi Desai,NULL,NULL,F,36-45,Bhopal,Madhya Pradesh,2,1,1,10400.00,8,2024-08-19,2026-05-30 01:02:25,2026-05-30 01:02:25
178,CUST00178,Meera Sharma,NULL,NULL,F,18-25,Delhi,Delhi,1,0,0,2120.00,2,2024-12-24,2026-05-30 01:02:25,2026-05-30 01:02:25
179,CUST00179,Akash Sharma,NULL,NULL,M,26-35,Pune,Maharashtra,1,1,1,5290.00,6,2024-08-06,2026-05-30 01:02:25,2026-05-30 01:02:25
180,CUST00180,Siddharth Bansal,NULL,NULL,M,36-45,Guwahati,Assam,3,0,0,6480.00,1,2024-05-14,2026-05-30 01:02:25,2026-05-30 01:02:25
181,CUST00181,Kiara Reddy,NULL,NULL,F,46-55,Bhopal,Madhya Pradesh,2,0,0,5290.00,4,2024-05-15,2026-05-30 01:02:25,2026-05-30 01:02:25
182,CUST00182,Anjali Saxena,NULL,NULL,F,18-25,Bengaluru,Karnataka,1,1,0,1050.00,3,2025-01-28,2026-05-30 01:02:25,2026-05-30 01:02:25
183,CUST00183,Diya Chatterjee,NULL,NULL,F,46-55,Delhi,Delhi,1,0,0,6690.00,1,2025-11-09,2026-05-30 01:02:25,2026-05-30 01:02:25
184,CUST00184,Krishna Saxena,NULL,NULL,M,18-25,Bhubaneswar,Odisha,3,1,1,2380.00,11,2024-11-26,2026-05-30 01:02:25,2026-05-30 01:02:25
185,CUST00185,Anjali Bhatia,NULL,NULL,F,26-35,Hyderabad,Telangana,1,1,1,6730.00,8,2026-01-05,2026-05-30 01:02:25,2026-05-30 01:02:25
186,CUST00186,Meera Sinha,NULL,NULL,F,18-25,Kolkata,West Bengal,1,1,0,2080.00,5,2026-03-16,2026-05-30 01:02:25,2026-05-30 01:02:25
187,CUST00187,Veer Nair,NULL,NULL,M,65+,Kolkata,West Bengal,1,1,0,2380.00,4,2023-11-03,2026-05-30 01:02:25,2026-05-30 01:02:25
188,CUST00188,Aditya Bansal,NULL,NULL,M,26-35,Pune,Maharashtra,1,1,1,4020.00,4,2025-02-11,2026-05-30 01:02:25,2026-05-30 01:02:25
189,CUST00189,Pari Reddy,NULL,NULL,F,18-25,Delhi,Delhi,1,1,0,2080.00,4,2024-11-29,2026-05-30 01:02:25,2026-05-30 01:02:25
190,CUST00190,Ananya Sharma,NULL,NULL,F,36-45,Ahmedabad,Gujarat,1,1,0,4420.00,2,2025-07-19,2026-05-30 01:02:25,2026-05-30 01:02:25
191,CUST00191,Diya Ghosh,NULL,NULL,F,18-25,Chennai,Tamil Nadu,1,1,0,1430.00,5,2023-11-05,2026-05-30 01:02:25,2026-05-30 01:02:25
192,CUST00192,Ajay Sharma,NULL,NULL,M,36-45,Ludhiana,Punjab,2,0,0,4200.00,5,2024-05-20,2026-05-30 01:02:25,2026-05-30 01:02:25
193,CUST00193,Aarohi Reddy,NULL,NULL,F,26-35,Hyderabad,Telangana,1,1,0,3310.00,3,2023-12-21,2026-05-30 01:02:25,2026-05-30 01:02:25
194,CUST00194,Harsh Kapoor,NULL,NULL,M,46-55,Coimbatore,Tamil Nadu,2,1,0,5250.00,3,2025-10-08,2026-05-30 01:02:25,2026-05-30 01:02:25
195,CUST00195,Pranay Shah,NULL,NULL,M,36-45,Amritsar,Punjab,2,1,1,9760.00,9,2025-01-16,2026-05-30 01:02:25,2026-05-30 01:02:25
196,CUST00196,Ira Mittal,NULL,NULL,F,36-45,Ahmedabad,Gujarat,1,1,0,6660.00,8,2024-03-30,2026-05-30 01:02:25,2026-05-30 01:02:25
197,CUST00197,Karan Nair,NULL,NULL,M,46-55,Bhopal,Madhya Pradesh,2,0,0,5350.00,2,2025-02-22,2026-05-30 01:02:25,2026-05-30 01:02:25
198,CUST00198,Geeta Das,NULL,NULL,F,36-45,Agra,Uttar Pradesh,2,1,0,7150.00,2,2023-11-08,2026-05-30 01:02:25,2026-05-30 01:02:25
199,CUST00199,Anil Mishra,NULL,NULL,M,26-35,Meerut,Uttar Pradesh,2,1,1,4650.00,5,2025-08-17,2026-05-30 01:02:25,2026-05-30 01:02:25
200,CUST00200,Anil Mukherjee,NULL,NULL,M,36-45,Chennai,Tamil Nadu,1,1,0,6960.00,8,2024-09-10,2026-05-30 01:02:25,2026-05-30 01:02:25
201,CUST00201,Swati Gupta,NULL,NULL,F,36-45,Patna,Bihar,2,1,0,5420.00,3,2025-08-26,2026-05-30 01:02:25,2026-05-30 01:02:25
202,CUST00202,Ananya Patel,NULL,NULL,F,36-45,Patna,Bihar,2,1,0,6120.00,6,2025-01-08,2026-05-30 01:02:25,2026-05-30 01:02:25
203,CUST00203,Atharv Mehta,NULL,NULL,M,26-35,Ghaziabad,Uttar Pradesh,2,1,0,2530.00,4,2024-06-26,2026-05-30 01:02:25,2026-05-30 01:02:25
204,CUST00204,Ritvik Reddy,NULL,NULL,M,18-25,Pune,Maharashtra,1,1,0,1730.00,2,2023-09-08,2026-05-30 01:02:25,2026-05-30 01:02:25
205,CUST00205,Advik Sinha,NULL,NULL,M,46-55,Bhopal,Madhya Pradesh,2,1,0,6160.00,4,2024-01-16,2026-05-30 01:02:25,2026-05-30 01:02:25
206,CUST00206,Avni Ghosh,NULL,NULL,F,36-45,Salem,Tamil Nadu,3,0,0,3620.00,4,2025-06-23,2026-05-30 01:02:25,2026-05-30 01:02:25
207,CUST00207,Arjun Saxena,NULL,NULL,O,18-25,Warangal,Telangana,3,1,1,2920.00,8,2026-02-06,2026-05-30 01:02:25,2026-05-30 01:02:25
208,CUST00208,Pari Chopra,NULL,NULL,F,26-35,Ghaziabad,Uttar Pradesh,2,0,0,2730.00,4,2024-12-06,2026-05-30 01:02:25,2026-05-30 01:02:25
209,CUST00209,Anjali Mukherjee,NULL,NULL,F,18-25,Bengaluru,Karnataka,1,1,1,1600.00,12,2025-05-31,2026-05-30 01:02:25,2026-05-30 01:02:25
210,CUST00210,Preeti Khan,NULL,NULL,F,18-25,Tiruchirappalli,Tamil Nadu,3,1,1,2910.00,9,2025-11-14,2026-05-30 01:02:25,2026-05-30 01:02:25
211,CUST00211,Veer Joshi,NULL,NULL,M,26-35,Nagpur,Maharashtra,2,1,1,4360.00,6,2023-12-15,2026-05-30 01:02:25,2026-05-30 01:02:25
212,CUST00212,Kabir Naidu,NULL,NULL,M,18-25,Bengaluru,Karnataka,1,1,0,2030.00,3,2023-12-18,2026-05-30 01:02:25,2026-05-30 01:02:25
213,CUST00213,Atharv Pillai,NULL,NULL,M,36-45,Pune,Maharashtra,1,1,0,4450.00,7,2024-04-11,2026-05-30 01:02:25,2026-05-30 01:02:25
214,CUST00214,Preeti Iyer,NULL,NULL,F,36-45,Chandigarh,Chandigarh,3,0,0,4230.00,4,2025-10-29,2026-05-30 01:02:25,2026-05-30 01:02:25
215,CUST00215,Aarohi Joshi,NULL,NULL,F,46-55,Nagpur,Maharashtra,2,1,0,4830.00,5,2024-05-30,2026-05-30 01:02:25,2026-05-30 01:02:25
216,CUST00216,Sita Rao,NULL,NULL,F,46-55,Mumbai,Maharashtra,1,1,0,5320.00,3,2026-05-19,2026-05-30 01:02:25,2026-05-30 01:02:25
217,CUST00217,Siddharth Shah,NULL,NULL,M,36-45,Hyderabad,Telangana,1,1,1,8920.00,7,2024-01-17,2026-05-30 01:02:25,2026-05-30 01:02:25
218,CUST00218,Aarohi Tiwari,NULL,NULL,F,26-35,Lucknow,Uttar Pradesh,2,1,1,5630.00,5,2025-08-16,2026-05-30 01:02:25,2026-05-30 01:02:25
219,CUST00219,Avni Malhotra,NULL,NULL,F,46-55,Bengaluru,Karnataka,1,1,1,7990.00,7,2024-02-07,2026-05-30 01:02:25,2026-05-30 01:02:25
220,CUST00220,Ramesh Gupta,NULL,NULL,M,26-35,Mumbai,Maharashtra,1,1,1,5190.00,8,2025-06-08,2026-05-30 01:02:25,2026-05-30 01:02:25
221,CUST00221,Siddharth Pandey,NULL,NULL,M,46-55,Cuttack,Odisha,3,1,1,7030.00,5,2025-09-21,2026-05-30 01:02:25,2026-05-30 01:02:25
222,CUST00222,Rohan Sinha,NULL,NULL,M,36-45,Jodhpur,Rajasthan,3,0,0,4160.00,2,2025-11-24,2026-05-30 01:02:25,2026-05-30 01:02:25
223,CUST00223,Advik Mittal,NULL,NULL,M,36-45,Ahmedabad,Gujarat,1,1,1,8790.00,12,2025-11-27,2026-05-30 01:02:25,2026-05-30 01:02:25
224,CUST00224,Dhruv Dubey,NULL,NULL,M,18-25,Raipur,Chhattisgarh,3,1,1,2750.00,7,2025-06-05,2026-05-30 01:02:25,2026-05-30 01:02:25
225,CUST00225,Kiara Mittal,NULL,NULL,F,56-65,Bhopal,Madhya Pradesh,2,0,0,4280.00,5,2025-09-28,2026-05-30 01:02:25,2026-05-30 01:02:25
226,CUST00226,Sara Menon,NULL,NULL,F,46-55,Bengaluru,Karnataka,1,1,0,4610.00,3,2026-01-06,2026-05-30 01:02:25,2026-05-30 01:02:25
227,CUST00227,Advik Mishra,NULL,NULL,M,36-45,Kolkata,West Bengal,1,1,0,6500.00,2,2023-09-17,2026-05-30 01:02:25,2026-05-30 01:02:25
228,CUST00228,Sneha Pillai,NULL,NULL,F,46-55,Ludhiana,Punjab,2,1,1,6180.00,9,2025-01-15,2026-05-30 01:02:25,2026-05-30 01:02:25
229,CUST00229,Pooja Bhatia,NULL,NULL,F,46-55,Hyderabad,Telangana,1,1,1,4810.00,4,2024-12-04,2026-05-30 01:02:25,2026-05-30 01:02:25
230,CUST00230,Sita Menon,NULL,NULL,F,36-45,Lucknow,Uttar Pradesh,2,1,0,4600.00,3,2025-11-01,2026-05-30 01:02:25,2026-05-30 01:02:25
231,CUST00231,Anil Mukherjee,NULL,NULL,M,46-55,Faridabad,Haryana,2,1,1,5430.00,11,2025-03-29,2026-05-30 01:02:25,2026-05-30 01:02:25
232,CUST00232,Aadhya Bhatia,NULL,NULL,F,36-45,Delhi,Delhi,1,1,0,5060.00,8,2025-01-11,2026-05-30 01:02:25,2026-05-30 01:02:25
233,CUST00233,Krishna Mishra,NULL,NULL,M,18-25,Rajkot,Gujarat,2,0,0,1140.00,4,2025-10-02,2026-05-30 01:02:25,2026-05-30 01:02:25
234,CUST00234,Geeta Singh,NULL,NULL,F,26-35,Nagpur,Maharashtra,2,1,1,4320.00,10,2024-07-10,2026-05-30 01:02:25,2026-05-30 01:02:25
235,CUST00235,Ravi Singh,NULL,NULL,M,26-35,Tiruchirappalli,Tamil Nadu,3,1,1,6590.00,5,2024-06-06,2026-05-30 01:02:25,2026-05-30 01:02:25
236,CUST00236,Sandeep Joshi,NULL,NULL,M,46-55,Indore,Madhya Pradesh,2,1,0,6670.00,8,2024-11-24,2026-05-30 01:02:25,2026-05-30 01:02:25
237,CUST00237,Mohan Naidu,NULL,NULL,M,26-35,Delhi,Delhi,1,1,1,7210.00,5,2024-10-19,2026-05-30 01:02:25,2026-05-30 01:02:25
238,CUST00238,Pranay Rao,NULL,NULL,M,56-65,Kanpur,Uttar Pradesh,2,1,0,3430.00,4,2025-08-17,2026-05-30 01:02:25,2026-05-30 01:02:25
239,CUST00239,Aarohi Jain,NULL,NULL,F,18-25,Kolkata,West Bengal,1,1,1,1890.00,12,2024-08-02,2026-05-30 01:02:25,2026-05-30 01:02:25
240,CUST00240,Rajesh Kumar,NULL,NULL,M,18-25,Pune,Maharashtra,1,1,1,2700.00,9,2025-02-09,2026-05-30 01:02:25,2026-05-30 01:02:25
241,CUST00241,Anita Nair,NULL,NULL,F,18-25,Chennai,Tamil Nadu,1,0,0,2220.00,2,2025-05-21,2026-05-30 01:02:25,2026-05-30 01:02:25
242,CUST00242,Nikhil Agarwal,NULL,NULL,M,36-45,Meerut,Uttar Pradesh,2,0,0,4110.00,4,2025-03-09,2026-05-30 01:02:25,2026-05-30 01:02:25
243,CUST00243,Varun Singh,NULL,NULL,O,46-55,Mumbai,Maharashtra,1,1,1,5500.00,6,2026-02-05,2026-05-30 01:02:25,2026-05-30 01:02:25
244,CUST00244,Preeti Bansal,NULL,NULL,F,46-55,Kolkata,West Bengal,1,0,0,5890.00,3,2025-10-14,2026-05-30 01:02:25,2026-05-30 01:02:25
245,CUST00245,Manoj Yadav,NULL,NULL,M,18-25,Kota,Rajasthan,3,1,0,1680.00,7,2024-03-21,2026-05-30 01:02:25,2026-05-30 01:02:25
246,CUST00246,Nikhil Mehta,NULL,NULL,O,36-45,Visakhapatnam,Andhra Pradesh,2,0,0,4690.00,5,2025-07-16,2026-05-30 01:02:25,2026-05-30 01:02:25
247,CUST00247,Meera Saxena,NULL,NULL,F,36-45,Bengaluru,Karnataka,1,1,1,6740.00,12,2025-11-23,2026-05-30 01:02:25,2026-05-30 01:02:25
248,CUST00248,Shaurya Naidu,NULL,NULL,M,46-55,Madurai,Tamil Nadu,3,1,0,5610.00,3,2023-09-16,2026-05-30 01:02:25,2026-05-30 01:02:25
249,CUST00249,Asha Malhotra,NULL,NULL,O,36-45,Madurai,Tamil Nadu,3,1,1,4910.00,4,2025-05-22,2026-05-30 01:02:25,2026-05-30 01:02:25
250,CUST00250,Tara Saxena,NULL,NULL,F,26-35,Pune,Maharashtra,1,1,1,5320.00,11,2023-12-09,2026-05-30 01:02:25,2026-05-30 01:02:25
251,CUST00251,Deepak Joshi,NULL,NULL,M,26-35,Chennai,Tamil Nadu,1,1,0,4880.00,4,2025-04-28,2026-05-30 01:02:25,2026-05-30 01:02:25
252,CUST00252,Atharv Naidu,NULL,NULL,M,26-35,Indore,Madhya Pradesh,2,1,0,5000.00,5,2025-08-26,2026-05-30 01:02:25,2026-05-30 01:02:25
253,CUST00253,Siddharth Saxena,NULL,NULL,M,56-65,Delhi,Delhi,1,1,1,4180.00,12,2025-11-18,2026-05-30 01:02:25,2026-05-30 01:02:25
254,CUST00254,Saanvi Saxena,NULL,NULL,F,18-25,Bengaluru,Karnataka,1,1,1,2890.00,9,2026-01-13,2026-05-30 01:02:25,2026-05-30 01:02:25
255,CUST00255,Ayaan Chatterjee,NULL,NULL,M,46-55,Meerut,Uttar Pradesh,2,1,0,4060.00,7,2026-02-14,2026-05-30 01:02:25,2026-05-30 01:02:25
256,CUST00256,Priya Naidu,NULL,NULL,F,46-55,Meerut,Uttar Pradesh,2,1,1,5740.00,11,2026-02-06,2026-05-30 01:02:25,2026-05-30 01:02:25
257,CUST00257,Divya Chopra,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,1,7260.00,5,2025-09-21,2026-05-30 01:02:25,2026-05-30 01:02:25
258,CUST00258,Ramesh Bansal,NULL,NULL,M,26-35,Jaipur,Rajasthan,2,0,0,4840.00,4,2023-11-27,2026-05-30 01:02:25,2026-05-30 01:02:25
259,CUST00259,Anjali Das,NULL,NULL,F,36-45,Chennai,Tamil Nadu,1,1,1,7630.00,11,2024-02-25,2026-05-30 01:02:25,2026-05-30 01:02:25
260,CUST00260,Aarohi Joshi,NULL,NULL,F,26-35,Meerut,Uttar Pradesh,2,1,0,4360.00,5,2025-05-14,2026-05-30 01:02:25,2026-05-30 01:02:25
261,CUST00261,Myra Roy,NULL,NULL,F,18-25,Vadodara,Gujarat,2,1,1,1990.00,10,2025-03-25,2026-05-30 01:02:25,2026-05-30 01:02:25
262,CUST00262,Pranav Rao,NULL,NULL,M,18-25,Kolkata,West Bengal,1,1,1,1790.00,4,2026-05-19,2026-05-30 01:02:25,2026-05-30 01:02:25
263,CUST00263,Deepak Rao,NULL,NULL,M,65+,Chennai,Tamil Nadu,1,0,0,2460.00,5,2024-04-29,2026-05-30 01:02:25,2026-05-30 01:02:25
264,CUST00264,Sita Bhatia,NULL,NULL,F,46-55,Chennai,Tamil Nadu,1,0,0,6750.00,4,2024-04-16,2026-05-30 01:02:25,2026-05-30 01:02:25
265,CUST00265,Advik Saxena,NULL,NULL,M,56-65,Vijayawada,Andhra Pradesh,3,1,0,3880.00,8,2024-10-21,2026-05-30 01:02:25,2026-05-30 01:02:25
266,CUST00266,Aarohi Naidu,NULL,NULL,F,26-35,Amritsar,Punjab,2,1,1,4890.00,4,2024-09-29,2026-05-30 01:02:25,2026-05-30 01:02:25
267,CUST00267,Shruti Jain,NULL,NULL,F,26-35,Delhi,Delhi,1,1,1,5100.00,6,2025-08-20,2026-05-30 01:02:25,2026-05-30 01:02:25
268,CUST00268,Sonia Gupta,NULL,NULL,F,26-35,Pune,Maharashtra,1,1,1,5020.00,7,2024-10-15,2026-05-30 01:02:25,2026-05-30 01:02:25
269,CUST00269,Varun Roy,NULL,NULL,M,18-25,Vadodara,Gujarat,2,1,0,1240.00,3,2026-02-06,2026-05-30 01:02:25,2026-05-30 01:02:25
270,CUST00270,Shruti Mukherjee,NULL,NULL,F,46-55,Hyderabad,Telangana,1,0,0,5460.00,3,2024-03-30,2026-05-30 01:02:25,2026-05-30 01:02:25
271,CUST00271,Ritvik Chopra,NULL,NULL,M,36-45,Patna,Bihar,2,1,1,5520.00,6,2024-09-24,2026-05-30 01:02:25,2026-05-30 01:02:25
272,CUST00272,Ishaan Patel,NULL,NULL,M,56-65,Ahmedabad,Gujarat,1,0,0,4380.00,2,2024-07-07,2026-05-30 01:02:25,2026-05-30 01:02:25
273,CUST00273,Ritvik Kumar,NULL,NULL,M,46-55,Pune,Maharashtra,1,1,1,5990.00,9,2024-09-14,2026-05-30 01:02:25,2026-05-30 01:02:25
274,CUST00274,Anjali Bhatia,NULL,NULL,F,36-45,Ahmedabad,Gujarat,1,1,1,5200.00,12,2026-04-22,2026-05-30 01:02:25,2026-05-30 01:02:25
275,CUST00275,Ira Roy,NULL,NULL,F,26-35,Rajkot,Gujarat,2,1,0,2670.00,6,2025-07-11,2026-05-30 01:02:25,2026-05-30 01:02:25
276,CUST00276,Neha Das,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,1,5030.00,12,2025-01-14,2026-05-30 01:02:25,2026-05-30 01:02:25
277,CUST00277,Kabir Mehta,NULL,NULL,M,46-55,Pune,Maharashtra,1,1,1,7100.00,5,2024-12-10,2026-05-30 01:02:25,2026-05-30 01:02:25
278,CUST00278,Sai Verma,NULL,NULL,M,18-25,Mumbai,Maharashtra,1,1,0,1550.00,7,2025-12-03,2026-05-30 01:02:25,2026-05-30 01:02:25
279,CUST00279,Anika Bansal,NULL,NULL,F,26-35,Hyderabad,Telangana,1,1,1,3750.00,9,2025-08-21,2026-05-30 01:02:25,2026-05-30 01:02:25
280,CUST00280,Aditya Mukherjee,NULL,NULL,M,46-55,Pune,Maharashtra,1,1,1,5570.00,7,2024-01-03,2026-05-30 01:02:25,2026-05-30 01:02:25
281,CUST00281,Anita Shah,NULL,NULL,F,36-45,Bhopal,Madhya Pradesh,2,1,0,5930.00,4,2024-12-02,2026-05-30 01:02:25,2026-05-30 01:02:25
282,CUST00282,Divya Mehta,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,1,1,6240.00,7,2026-03-06,2026-05-30 01:02:25,2026-05-30 01:02:25
283,CUST00283,Manoj Choudhary,NULL,NULL,M,26-35,Kolkata,West Bengal,1,1,1,7110.00,8,2024-03-27,2026-05-30 01:02:25,2026-05-30 01:02:25
284,CUST00284,Kiara Patel,NULL,NULL,F,18-25,Hyderabad,Telangana,1,1,0,1450.00,2,2024-06-12,2026-05-30 01:02:25,2026-05-30 01:02:25
285,CUST00285,Ira Verma,NULL,NULL,F,65+,Mumbai,Maharashtra,1,1,0,3200.00,7,2025-11-09,2026-05-30 01:02:25,2026-05-30 01:02:25
286,CUST00286,Anjali Desai,NULL,NULL,F,18-25,Patna,Bihar,2,1,1,1910.00,5,2024-01-23,2026-05-30 01:02:25,2026-05-30 01:02:25
287,CUST00287,Riya Bansal,NULL,NULL,F,46-55,Delhi,Delhi,1,0,0,5830.00,4,2024-07-12,2026-05-30 01:02:25,2026-05-30 01:02:25
288,CUST00288,Arjun Bansal,NULL,NULL,M,36-45,Vijayawada,Andhra Pradesh,3,1,0,6850.00,7,2024-01-21,2026-05-30 01:02:25,2026-05-30 01:02:25
289,CUST00289,Sunita Patel,NULL,NULL,F,26-35,Delhi,Delhi,1,0,0,3890.00,5,2025-10-04,2026-05-30 01:02:25,2026-05-30 01:02:25
290,CUST00290,Suresh Mishra,NULL,NULL,M,36-45,Bengaluru,Karnataka,1,0,0,3920.00,3,2024-09-25,2026-05-30 01:02:25,2026-05-30 01:02:25
291,CUST00291,Vihaan Rao,NULL,NULL,M,36-45,Agra,Uttar Pradesh,2,1,1,5740.00,9,2025-06-18,2026-05-30 01:02:25,2026-05-30 01:02:25
292,CUST00292,Ira Mehta,NULL,NULL,F,26-35,Kolkata,West Bengal,1,1,1,5610.00,5,2023-12-18,2026-05-30 01:02:25,2026-05-30 01:02:25
293,CUST00293,Kabir Nair,NULL,NULL,O,26-35,Mangalore,Karnataka,3,1,1,5900.00,7,2025-03-21,2026-05-30 01:02:25,2026-05-30 01:02:25
294,CUST00294,Anita Mehta,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,1,1,4980.00,8,2025-01-23,2026-05-30 01:02:25,2026-05-30 01:02:25
295,CUST00295,Rahul Jain,NULL,NULL,M,18-25,Bengaluru,Karnataka,1,1,1,2610.00,8,2025-12-27,2026-05-30 01:02:25,2026-05-30 01:02:25
296,CUST00296,Ananya Shah,NULL,NULL,F,18-25,Mysuru,Karnataka,3,0,0,1510.00,4,2025-08-06,2026-05-30 01:02:25,2026-05-30 01:02:25
297,CUST00297,Anjali Iyer,NULL,NULL,F,56-65,Nagpur,Maharashtra,2,0,0,3810.00,1,2026-05-06,2026-05-30 01:02:25,2026-05-30 01:02:25
298,CUST00298,Manoj Sharma,NULL,NULL,M,26-35,Pune,Maharashtra,1,1,1,6460.00,11,2025-10-14,2026-05-30 01:02:25,2026-05-30 01:02:25
299,CUST00299,Sara Sinha,NULL,NULL,F,36-45,Dehradun,Uttarakhand,3,1,1,6580.00,4,2026-03-21,2026-05-30 01:02:25,2026-05-30 01:02:25
300,CUST00300,Anvi Agarwal,NULL,NULL,F,46-55,Kota,Rajasthan,3,0,0,4360.00,3,2024-08-02,2026-05-30 01:02:25,2026-05-30 01:02:25
301,CUST00301,Saanvi Yadav,NULL,NULL,F,26-35,Salem,Tamil Nadu,3,1,1,4990.00,12,2026-01-30,2026-05-30 01:02:25,2026-05-30 01:02:25
302,CUST00302,Sara Reddy,NULL,NULL,F,36-45,Lucknow,Uttar Pradesh,2,1,1,6690.00,11,2024-10-05,2026-05-30 01:02:25,2026-05-30 01:02:25
303,CUST00303,Avni Desai,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,1,1,6940.00,11,2024-08-17,2026-05-30 01:02:25,2026-05-30 01:02:25
304,CUST00304,Vivaan Rao,NULL,NULL,M,36-45,Ghaziabad,Uttar Pradesh,2,1,0,6780.00,6,2025-03-06,2026-05-30 01:02:25,2026-05-30 01:02:25
305,CUST00305,Sunita Verma,NULL,NULL,F,36-45,Raipur,Chhattisgarh,3,1,1,7520.00,5,2025-08-06,2026-05-30 01:02:25,2026-05-30 01:02:25
306,CUST00306,Kiara Iyer,NULL,NULL,F,56-65,Lucknow,Uttar Pradesh,2,0,0,4000.00,4,2026-01-14,2026-05-30 01:02:25,2026-05-30 01:02:25
307,CUST00307,Sonia Roy,NULL,NULL,F,36-45,Bengaluru,Karnataka,1,1,0,3730.00,7,2024-04-02,2026-05-30 01:02:25,2026-05-30 01:02:25
308,CUST00308,Aditya Singh,NULL,NULL,M,26-35,Nagpur,Maharashtra,2,0,0,4210.00,5,2024-12-13,2026-05-30 01:02:25,2026-05-30 01:02:25
309,CUST00309,Sai Verma,NULL,NULL,M,36-45,Noida,Uttar Pradesh,3,1,0,3510.00,4,2025-08-01,2026-05-30 01:02:25,2026-05-30 01:02:25
